	group
SRR1947635	40186
SRR1947634	40187
SRR1947633	40188
SRR1947632	40189
SRR1947631	40190
SRR1947629	40191
SRR1947630	40192
SRR1947627	40193
SRR1947628	40194
SRR1947626	40195
SRR1947625	40196
SRR1947624	40197
SRR1947623	40198
SRR1947622	40199
SRR1947621	40200
SRR1947620	40201
SRR1947619	40202
SRR1947617	40203
SRR1947618	40204
SRR1947616	40205
SRR1947615	40206
SRR1947614	40207
SRR1947613	40208
SRR1947610	40209
SRR1947612	40210
SRR1947609	40211
SRR1947608	40212
SRR1947606	40213
SRR1947607	40214
SRR1947604	40215
SRR1947605	40216
SRR1947603	40217
SRR1947602	40218
SRR1947600	40219
SRR1947601	40220
SRR1947598	40221
SRR1947599	40222
SRR1947597	40223
SRR1947596	40224
SRR1947595	40225
SRR1947594	40226
SRR1947592	40227
SRR1947591	40228
SRR1947590	40229
SRR1947588	40230
SRR1947587	40231
SRR1947586	40232
SRR1947585	40233
SRR1947584	40234
SRR1947583	40235
SRR1947582	40236
SRR1947580	40237
SRR1947581	40238
SRR1947576	40239
SRR1947575	40240
SRR1947579	40241
SRR1947578	40242
SRR1947573	40243
SRR1947574	40244
SRR1947571	40245
SRR1947577	40246
SRR1947570	40247
SRR1947569	40248
SRR1947566	40249
SRR1947567	40250
SRR1947568	40251
SRR1947564	40252
SRR1947563	40253
SRR1947562	40254
SRR1947565	40255
SRR1947559	40256
SRR1947560	40257
SRR1947561	40258
SRR1947557	40259
SRR1947558	40260
SRR1947556	40261
SRR1947553	40262
SRR1947554	40263
SRR1947555	40264
SRR1947550	40265
SRR1947552	40266
SRR1947549	40267
SRR1947551	40268
SRR1947548	40269
SRR1947506	40270
SRR1947507	40271
SRR1947504	40272
SRR1947503	40273
SRR1947502	40274
SRR1947501	40275
SRR1947499	40276
SRR1947498	40277
SRR1947508	40278
SRR1947505	40279
SRR1947497	40280
SRR1947496	40281
SRR1947495	40282
SRR1947494	40283
SRR1947493	40284
SRR1947492	40285
SRR1947500	40286
SRR1947491	40287
SRR1947490	40288
SRR1947489	40289
SRR1947746	40290
SRR1947744	40291
SRR1947745	40292
SRR1947742	40293
SRR1947743	40294
SRR1947740	40295
SRR1947741	40296
SRR1947738	40297
SRR1947739	40298
SRR1947737	40299
SRR1949838	40300
SRR1949836	40301
SRR1949837	40302
SRR1949835	40303
SRR1949834	40304
SRR1949832	40305
SRR1949833	40306
SRR1949830	40307
SRR1949829	40308
SRR1949827	40309
SRR1949828	40310
SRR1949824	40311
SRR1949823	40312
SRR1949821	40313
SRR1949822	40314
SRR1949820	40315
SRR1949819	40316
SRR1949818	40317
SRR1949817	40318
SRR1949816	40319
SRR1949815	40320
SRR1949814	40321
SRR1949813	40322
SRR1949831	40323
SRR1949812	40324
SRR1949811	40325
SRR1949810	40326
SRR1949809	40327
SRR1949807	40328
SRR1949808	40329
SRR1949826	40330
SRR1949806	40331
SRR1949805	40332
SRR1949825	40333
SRR1949804	40334
SRR1984291	40335
SRR1984289	40336
SRR1984211	40337
SRR1984262	40338
SRR1984207	40339
SRR1984290	40340
SRR1984288	40341
SRR1950125	40342
SRR1984165	40343
SRR1952527	40344
SRR1950513	40345
SRR1950514	40346
SRR1950511	40347
SRR1950512	40348
SRR1950507	40349
SRR1950508	40350
SRR1950505	40351
SRR1950506	40352
SRR1950509	40353
SRR1950510	40354
SRR1950503	40355
SRR1950504	40356
SRR1950501	40357
SRR1950502	40358
SRR1950499	40359
SRR1950500	40360
SRR1950497	40361
SRR1950493	40362
SRR1950494	40363
SRR1950495	40364
SRR1950496	40365
SRR1950491	40366
SRR1950492	40367
SRR1951564	40368
SRR1951563	40369
SRR1951560	40370
SRR1951562	40371
SRR1951559	40372
SRR1951561	40373
SRR1951558	40374
SRR1951556	40375
SRR1951557	40376
SRR1951555	40377
SRR1951553	40378
SRR1951552	40379
SRR1951554	40380
SRR1951551	40381
SRR1951550	40382
SRR1951549	40383
SRR1951548	40384
SRR1951547	40385
SRR1951546	40386
SRR1951545	40387
SRR1951544	40388
SRR1951543	40389
SRR1951541	40390
SRR1951542	40391
SRR1951667	40392
SRR1951666	40393
SRR1951665	40394
SRR1951664	40395
SRR1951663	40396
SRR1951662	40397
SRR1951661	40398
SRR1951660	40399
SRR1951659	40400
SRR1951658	40401
SRR1951657	40402
SRR1951656	40403
SRR1951655	40404
SRR1951654	40405
SRR1951653	40406
SRR1951652	40407
SRR1951651	40408
SRR1951650	40409
SRR1951648	40410
SRR1951649	40411
SRR1951647	40412
SRR1951646	40413
SRR1951645	40414
SRR1951644	40415
SRR1951643	40416
SRR1951641	40417
SRR1951642	40418
SRR1951694	40419
SRR1951731	40420
SRR1951730	40421
SRR1951752	40422
SRR1951751	40423
SRR1951749	40424
SRR1951750	40425
SRR1951748	40426
SRR1951747	40427
SRR1951745	40428
SRR1951746	40429
SRR1951744	40430
SRR1951742	40431
SRR1951743	40432
SRR1951741	40433
SRR1951740	40434
SRR1951738	40435
SRR1951739	40436
SRR1951737	40437
SRR1951736	40438
SRR1951734	40439
SRR1951735	40440
SRR1951733	40441
SRR1951732	40442
SRR1951729	40443
SRR1951728	40444
SRR1951727	40445
SRR1951725	40446
SRR1951726	40447
SRR1951724	40448
SRR1951722	40449
SRR1951723	40450
SRR1951721	40451
SRR1951719	40452
SRR1951720	40453
SRR1951718	40454
SRR1951717	40455
SRR1951715	40456
SRR1951716	40457
SRR1951714	40458
SRR1951713	40459
SRR1951712	40460
SRR1951711	40461
SRR1951710	40462
SRR1951709	40463
SRR1951708	40464
SRR1951707	40465
SRR1951705	40466
SRR1951704	40467
SRR1951703	40468
SRR1951706	40469
SRR1951702	40470
SRR1951701	40471
SRR1951699	40472
SRR1951698	40473
SRR1951700	40474
SRR1951697	40475
SRR1951696	40476
SRR1951695	40477
SRR1951693	40478
SRR1951692	40479
SRR1951691	40480
SRR1951688	40481
SRR1951689	40482
SRR1951687	40483
SRR1951685	40484
SRR1951684	40485
SRR1951686	40486
SRR1951683	40487
SRR1951682	40488
SRR1951690	40489
SRR1951680	40490
SRR1951679	40491
SRR1951678	40492
SRR1951677	40493
SRR1951676	40494
SRR1951675	40495
SRR1951681	40496
SRR1951673	40497
SRR1951674	40498
SRR1951672	40499
SRR1951671	40500
SRR1951670	40501
SRR1951640	40502
SRR1951668	40503
SRR1951669	40504
SRR1951638	40505
SRR1951637	40506
SRR1951635	40507
SRR1951634	40508
SRR1951631	40509
SRR1951632	40510
SRR1951633	40511
SRR1951630	40512
SRR1951629	40513
SRR1951628	40514
SRR1951627	40515
SRR1951639	40516
SRR1951625	40517
SRR1951626	40518
SRR1951624	40519
SRR1951622	40520
SRR1951636	40521
SRR1951623	40522
SRR1951621	40523
SRR1951620	40524
SRR609422	40525
SRR609423	40526
SRR609424	40527
SRR609425	40528
SRR609426	40529
SRR609427	40530
SRR609428	40531
SRR609429	40532
SRR609430	40533
SRR611065	40534
SRR611066	40535
SRR611067	40536
SRR611068	40537
SRR611069	40538
SRR611070	40539
SRR1955043	40540
SRR1955044	40541
SRR1955042	40542
SRR1956832	40543
SRR1956830	40544
SRR1956831	40545
SRR1956829	40546
SRR1956827	40547
SRR1956826	40548
SRR1956828	40549
SRR1956824	40550
SRR1956825	40551
SRR1956823	40552
SRR1956822	40553
SRR1956821	40554
SRR1956820	40555
SRR1956819	40556
SRR1956818	40557
SRR1956816	40558
SRR1956815	40559
SRR1956817	40560
SRR1956814	40561
SRR1956813	40562
SRR1956811	40563
SRR1956812	40564
SRR1956810	40565
SRR1957124	40566
SRR1957125	40567
SRR1957209	40568
SRR1957208	40569
SRR1957207	40570
SRR1957206	40571
SRR1957205	40572
SRR1957202	40573
SRR1957203	40574
SRR1957201	40575
SRR1957200	40576
SRR1957198	40577
SRR1957197	40578
SRR1957195	40579
SRR1957193	40580
SRR1957192	40581
SRR1957191	40582
SRR1957188	40583
SRR1957186	40584
SRR1957183	40585
SRR1958055	40586
SRR2096201	40587
SRR2097531	40588
SRR2097723	40589
SRR2097726	40590
SRR2097776	40591
SRR2097777	40592
SRR2097780	40593
SRR2097782	40594
SRR2097786	40595
SRR2097790	40596
SRR2097792	40597
SRR2097795	40598
SRR2097796	40599
SRR2097798	40600
SRR2097799	40601
SRR1964651	40602
SRR1964659	40603
SRR1964673	40604
SRR1964672	40605
SRR1964669	40606
SRR1964670	40607
SRR1964671	40608
SRR1964668	40609
SRR1964667	40610
SRR1964666	40611
SRR1964664	40612
SRR1964665	40613
SRR1964663	40614
SRR1964661	40615
SRR1964662	40616
SRR1964660	40617
SRR1964658	40618
SRR1964657	40619
SRR1964656	40620
SRR1964655	40621
SRR1964654	40622
SRR1964653	40623
SRR1964652	40624
SRR1964650	40625
SRR2936906	40626
SRR2936909	40627
SRR2936918	40628
SRR2936917	40629
SRR2936916	40630
SRR2936915	40631
SRR2936914	40632
SRR2936913	40633
SRR2936912	40634
SRR2936910	40635
SRR2936911	40636
SRR2936907	40637
SRR2936908	40638
SRR2936904	40639
SRR2936905	40640
SRR2936903	40641
SRR2936901	40642
SRR2936902	40643
SRR2936900	40644
SRR2936898	40645
SRR2936899	40646
SRR2936897	40647
SRR2936896	40648
SRR2936894	40649
SRR2936893	40650
SRR2936895	40651
SRR2936892	40652
SRR2936891	40653
SRR2936890	40654
SRR2936886	40655
SRR2936885	40656
SRR2936888	40657
SRR2936889	40658
SRR2936887	40659
SRR2936884	40660
SRR2936883	40661
SRR2936881	40662
SRR2936882	40663
SRR2936880	40664
SRR2936878	40665
SRR2936879	40666
SRR2936875	40667
SRR2936877	40668
SRR2936876	40669
SRR2936873	40670
SRR2936872	40671
SRR2936871	40672
SRR2936874	40673
SRR2936870	40674
SRR2936869	40675
SRR2936868	40676
SRR1964702	40677
SRR1964703	40678
SRR1964906	40679
SRR1964905	40680
SRR1964904	40681
SRR1964903	40682
SRR1964902	40683
SRR1964901	40684
SRR1964900	40685
SRR1964899	40686
SRR1964897	40687
SRR1964898	40688
SRR1964896	40689
SRR1964895	40690
SRR1964894	40691
SRR1964893	40692
SRR1964892	40693
SRR1964891	40694
SRR1964890	40695
SRR1964889	40696
SRR1964888	40697
SRR1964887	40698
SRR1970395	40699
SRR1970420	40700
SRR1970419	40701
SRR1970418	40702
SRR1970417	40703
SRR1970416	40704
SRR1970415	40705
SRR1970414	40706
SRR1970413	40707
SRR1970412	40708
SRR1970411	40709
SRR1970410	40710
SRR1970409	40711
SRR1970408	40712
SRR1970407	40713
SRR1970406	40714
SRR1970405	40715
SRR1970404	40716
SRR1970403	40717
SRR1970402	40718
SRR1970401	40719
SRR1970400	40720
SRR1970399	40721
SRR1970398	40722
SRR1970397	40723
SRR1970396	40724
SRR1970394	40725
SRR1970393	40726
SRR1777312	40727
SRR1777323	40728
SRR1777324	40729
SRR1777313	40730
SRR1777314	40731
SRR1777315	40732
SRR1777316	40733
SRR1777317	40734
SRR1777318	40735
SRR1777319	40736
SRR1777320	40737
SRR1777321	40738
SRR1777322	40739
SRR1924424	40740
SRR1924425	40741
SRR1971631	40742
SRR1971630	40743
SRR1971629	40744
SRR1971626	40745
SRR1971627	40746
SRR1973405	40747
SRR1973406	40748
SRR1973403	40749
SRR1973404	40750
SRR1973402	40751
SRR1973401	40752
SRR1973400	40753
SRR1973399	40754
SRR1973398	40755
SRR1973524	40756
SRR1973525	40757
SRR1973526	40758
SRR1973527	40759
SRR1973520	40760
SRR1973521	40761
SRR1973522	40762
SRR1973523	40763
SRR1973516	40764
SRR1973517	40765
SRR1973518	40766
SRR1973519	40767
SRR1973512	40768
SRR1973513	40769
SRR1973514	40770
SRR1973515	40771
SRR1975007	40772
SRR1975008	40773
SRR1975006	40774
SRR1975005	40775
SRR1975004	40776
SRR1975003	40777
SRR1975001	40778
SRR1975002	40779
SRR1974999	40780
SRR1975000	40781
SRR1974998	40782
SRR1974997	40783
SRR1974995	40784
SRR1974996	40785
SRR1974994	40786
SRR1974993	40787
SRR1974992	40788
SRR1974990	40789
SRR1974989	40790
SRR1974991	40791
SRR1974986	40792
SRR1974987	40793
SRR1974988	40794
SRR1974984	40795
SRR1974985	40796
SRR1974983	40797
SRR1974982	40798
SRR1974981	40799
SRR1974980	40800
SRR1974979	40801
SRR1974978	40802
SRR1974977	40803
SRR1974976	40804
SRR1974975	40805
SRR1974974	40806
SRR1974973	40807
SRR1974972	40808
SRR1974971	40809
SRR1974970	40810
SRR1974969	40811
SRR1974968	40812
SRR1974967	40813
SRR1974965	40814
SRR1974966	40815
SRR1974964	40816
SRR1974963	40817
SRR1974961	40818
SRR1974962	40819
SRR1974960	40820
SRR1974959	40821
SRR1974958	40822
SRR1974957	40823
SRR1974956	40824
SRR1974955	40825
SRR1974954	40826
SRR1974953	40827
SRR1974952	40828
SRR1974949	40829
SRR1974950	40830
SRR1974951	40831
SRR1974947	40832
SRR1974948	40833
SRR1974946	40834
SRR1974945	40835
SRR1974944	40836
SRR1974942	40837
SRR1974943	40838
SRR1974941	40839
SRR1974940	40840
SRR1974939	40841
SRR1974938	40842
SRR1974937	40843
SRR1974936	40844
SRR1974935	40845
SRR1974934	40846
SRR1974933	40847
SRR1974932	40848
SRR1974931	40849
SRR1974930	40850
SRR1974929	40851
SRR1974928	40852
SRR1974927	40853
SRR1974924	40854
SRR1974925	40855
SRR1974926	40856
SRR1974923	40857
SRR1974922	40858
SRR1974921	40859
SRR1974920	40860
SRR1974919	40861
SRR1974918	40862
SRR1974917	40863
SRR1974916	40864
SRR1974915	40865
SRR1974914	40866
SRR1974913	40867
SRR1974911	40868
SRR1974910	40869
SRR1974908	40870
SRR1974909	40871
SRR1974906	40872
SRR1974907	40873
SRR1974905	40874
SRR1974904	40875
SRR1974903	40876
SRR1974902	40877
SRR1974901	40878
SRR1974898	40879
SRR1974900	40880
SRR1974899	40881
SRR1974897	40882
SRR1974896	40883
SRR1974893	40884
SRR1974895	40885
SRR1974894	40886
SRR1974892	40887
SRR1974890	40888
SRR1974891	40889
SRR1974889	40890
SRR1974888	40891
SRR1974886	40892
SRR1974887	40893
SRR1974885	40894
SRR1974883	40895
SRR1974884	40896
SRR1974881	40897
SRR1974882	40898
SRR1974880	40899
SRR1974879	40900
SRR1974877	40901
SRR1974876	40902
SRR1974878	40903
SRR1974875	40904
SRR1974874	40905
SRR1974873	40906
SRR1974871	40907
SRR1974872	40908
SRR1974869	40909
SRR1974868	40910
SRR1974870	40911
SRR1974866	40912
SRR1974867	40913
SRR1974865	40914
SRR1974864	40915
SRR1974862	40916
SRR1974863	40917
SRR1974860	40918
SRR1974861	40919
SRR1974859	40920
SRR1974858	40921
SRR1974856	40922
SRR1974857	40923
SRR1974855	40924
SRR1974854	40925
SRR1974853	40926
SRR1974851	40927
SRR1974852	40928
SRR1974849	40929
SRR1974848	40930
SRR1974850	40931
SRR1974846	40932
SRR1974847	40933
SRR1974845	40934
SRR1974844	40935
SRR1974843	40936
SRR1974842	40937
SRR1974841	40938
SRR1974840	40939
SRR1974839	40940
SRR1974838	40941
SRR1974837	40942
SRR1974835	40943
SRR1974836	40944
SRR1974834	40945
SRR1974833	40946
SRR1974831	40947
SRR1974832	40948
SRR1974830	40949
SRR1974829	40950
SRR1974828	40951
SRR1974826	40952
SRR1974827	40953
SRR1974824	40954
SRR1974825	40955
SRR1974822	40956
SRR1974823	40957
SRR1974820	40958
SRR1974818	40959
SRR1974819	40960
SRR1974817	40961
SRR1974816	40962
SRR1974815	40963
SRR1974813	40964
SRR1974814	40965
SRR1974812	40966
SRR1974810	40967
SRR1974808	40968
SRR1974811	40969
SRR1974809	40970
SRR1974807	40971
SRR1974806	40972
SRR1974805	40973
SRR1974804	40974
SRR1974803	40975
SRR1974801	40976
SRR1974800	40977
SRR1974799	40978
SRR1974798	40979
SRR1974797	40980
SRR1974796	40981
SRR1974795	40982
SRR1974793	40983
SRR1974794	40984
SRR1974792	40985
SRR1974791	40986
SRR1974790	40987
SRR1974789	40988
SRR1974788	40989
SRR1974786	40990
SRR1974787	40991
SRR1974784	40992
SRR1974783	40993
SRR1974785	40994
SRR1974782	40995
SRR1974781	40996
SRR1974780	40997
SRR1974779	40998
SRR1974777	40999
SRR1974776	41000
SRR1974778	41001
SRR1974774	41002
SRR1974773	41003
SRR1974775	41004
SRR1974772	41005
SRR1974771	41006
SRR1974770	41007
SRR1974769	41008
SRR1974768	41009
SRR1974767	41010
SRR1974766	41011
SRR1974765	41012
SRR1974764	41013
SRR1974763	41014
SRR1974762	41015
SRR1974761	41016
SRR1974760	41017
SRR1974759	41018
SRR1974758	41019
SRR1974757	41020
SRR1974756	41021
SRR1974754	41022
SRR1974755	41023
SRR1974753	41024
SRR1974751	41025
SRR1974750	41026
SRR1974752	41027
SRR1974749	41028
SRR1974747	41029
SRR1974748	41030
SRR1974746	41031
SRR1974744	41032
SRR1974745	41033
SRR1974743	41034
SRR1974742	41035
SRR1974740	41036
SRR1974739	41037
SRR1974741	41038
SRR1974738	41039
SRR1974737	41040
SRR1974736	41041
SRR1974735	41042
SRR1974734	41043
SRR1974733	41044
SRR1974732	41045
SRR1974731	41046
SRR1974729	41047
SRR1974730	41048
SRR1974728	41049
SRR1974725	41050
SRR1974726	41051
SRR1974724	41052
SRR1974727	41053
SRR1974723	41054
SRR1974722	41055
SRR1974721	41056
SRR1974720	41057
SRR1974719	41058
SRR1974718	41059
SRR1974716	41060
SRR1974717	41061
SRR1974715	41062
SRR1974713	41063
SRR1974714	41064
SRR1974711	41065
SRR1974712	41066
SRR1974709	41067
SRR1974708	41068
SRR1974710	41069
SRR1974707	41070
SRR1974706	41071
SRR1974704	41072
SRR1974705	41073
SRR1974703	41074
SRR1974702	41075
SRR1974701	41076
SRR1974699	41077
SRR1974698	41078
SRR1974700	41079
SRR1974697	41080
SRR1974696	41081
SRR1974694	41082
SRR1974695	41083
SRR1974693	41084
SRR1974692	41085
SRR1974690	41086
SRR1974691	41087
SRR1974689	41088
SRR1974688	41089
SRR1974687	41090
SRR1974686	41091
SRR1974685	41092
SRR1974684	41093
SRR1974683	41094
SRR1974682	41095
SRR1974681	41096
SRR1974679	41097
SRR1974680	41098
SRR1974678	41099
SRR1974677	41100
SRR1974676	41101
SRR1974675	41102
SRR1974674	41103
SRR1974673	41104
SRR1974671	41105
SRR1974672	41106
SRR1974670	41107
SRR1974669	41108
SRR1974667	41109
SRR1974668	41110
SRR1974666	41111
SRR1974664	41112
SRR1974665	41113
SRR1974663	41114
SRR1974662	41115
SRR1974661	41116
SRR1974660	41117
SRR1974659	41118
SRR1974658	41119
SRR1974657	41120
SRR1974654	41121
SRR1974655	41122
SRR1974656	41123
SRR1974650	41124
SRR1974651	41125
SRR1974652	41126
SRR1974653	41127
SRR1974648	41128
SRR1974646	41129
SRR1974649	41130
SRR1974647	41131
SRR1974645	41132
SRR1974644	41133
SRR1974643	41134
SRR1974642	41135
SRR1974640	41136
SRR1974641	41137
SRR1974639	41138
SRR1974638	41139
SRR1974635	41140
SRR1974636	41141
SRR1974634	41142
SRR1974637	41143
SRR1974633	41144
SRR1974632	41145
SRR1974631	41146
SRR1974630	41147
SRR1974629	41148
SRR1974628	41149
SRR1974627	41150
SRR1974624	41151
SRR1974625	41152
SRR1974623	41153
SRR1974622	41154
SRR1974620	41155
SRR1974619	41156
SRR1974621	41157
SRR1974617	41158
SRR1974616	41159
SRR1974615	41160
SRR1974618	41161
SRR1974614	41162
SRR1974613	41163
SRR1974612	41164
SRR1974611	41165
SRR1974610	41166
SRR1974609	41167
SRR1974608	41168
SRR1974607	41169
SRR1974606	41170
SRR1974605	41171
SRR1974604	41172
SRR1974603	41173
SRR1974602	41174
SRR1974600	41175
SRR1974601	41176
SRR1974599	41177
SRR1974598	41178
SRR1974596	41179
SRR1974594	41180
SRR1974593	41181
SRR1974595	41182
SRR1974592	41183
SRR1974591	41184
SRR1974588	41185
SRR1974590	41186
SRR1974589	41187
SRR1974587	41188
SRR1974586	41189
SRR1974585	41190
SRR1974584	41191
SRR1974583	41192
SRR1974582	41193
SRR1974581	41194
SRR1974580	41195
SRR1974578	41196
SRR1974577	41197
SRR1974579	41198
SRR1974576	41199
SRR1974575	41200
SRR1974574	41201
SRR1974573	41202
SRR1974571	41203
SRR1974572	41204
SRR1974570	41205
SRR1974568	41206
SRR1974567	41207
SRR1974566	41208
SRR1974569	41209
SRR1974565	41210
SRR1974564	41211
SRR1974560	41212
SRR1974559	41213
SRR1974563	41214
SRR1974562	41215
SRR1974561	41216
SRR1974557	41217
SRR1974553	41218
SRR1974555	41219
SRR1974551	41220
SRR1974552	41221
SRR1974554	41222
SRR1974558	41223
SRR1974556	41224
SRR1974550	41225
SRR1974549	41226
SRR1974548	41227
SRR1974547	41228
SRR1974546	41229
SRR1974545	41230
SRR1974544	41231
SRR1974543	41232
SRR1975508	41233
SRR1975507	41234
SRR1975506	41235
SRR1975505	41236
SRR1975503	41237
SRR1975504	41238
SRR1975501	41239
SRR1975502	41240
SRR1975499	41241
SRR1975500	41242
SRR1975497	41243
SRR1975498	41244
SRR1975493	41245
SRR1975494	41246
SRR1975495	41247
SRR1975496	41248
SRR1975491	41249
SRR1975492	41250
SRR1975489	41251
SRR1975490	41252
SRR1975487	41253
SRR1975488	41254
SRR1975485	41255
SRR1975486	41256
SRR1975483	41257
SRR1975484	41258
SRR1975481	41259
SRR1975482	41260
SRR1975477	41261
SRR1975478	41262
SRR1975479	41263
SRR1975480	41264
SRR1975475	41265
SRR1975476	41266
SRR1975473	41267
SRR1975474	41268
SRR1975471	41269
SRR1975472	41270
SRR1975469	41271
SRR1975470	41272
SRR1975467	41273
SRR1975468	41274
SRR1975465	41275
SRR1975466	41276
SRR1975463	41277
SRR1975464	41278
SRR1975461	41279
SRR1975462	41280
SRR1975459	41281
SRR1975460	41282
SRR1975457	41283
SRR1975458	41284
SRR1975455	41285
SRR1975456	41286
SRR1975453	41287
SRR1975454	41288
SRR1976034	41289
SRR1976030	41290
SRR1976029	41291
SRR1976028	41292
SRR2980106	41293
SRR2980105	41294
SRR2980104	41295
SRR2980103	41296
SRR2980102	41297
SRR2980101	41298
SRR2980100	41299
SRR2980099	41300
SRR2980098	41301
SRR2980097	41302
SRR2980096	41303
SRR2980082	41304
SRR2980081	41305
SRR2980080	41306
SRR2980079	41307
SRR2980078	41308
SRR2980077	41309
SRR2980064	41310
SRR2980063	41311
SRR2980062	41312
SRR2980061	41313
SRR2980060	41314
SRR2980059	41315
SRR2980058	41316
SRR2980057	41317
SRR2980056	41318
SRR2980055	41319
SRR2980054	41320
SRR2980053	41321
SRR2980052	41322
SRR2980051	41323
SRR2980050	41324
SRR2980048	41325
SRR2980049	41326
SRR2980047	41327
SRR2980037	41328
SRR2980035	41329
SRR2980036	41330
SRR2980038	41331
SRR2980034	41332
SRR2980033	41333
SRR1976390	41334
SRR1976389	41335
SRR1976388	41336
SRR1976387	41337
SRR1976385	41338
SRR1976386	41339
SRR1976384	41340
SRR1976382	41341
SRR1976381	41342
SRR1976380	41343
SRR1976383	41344
SRR1976379	41345
SRR1976398	41346
SRR1976397	41347
SRR1976396	41348
SRR1976395	41349
SRR1976394	41350
SRR1976393	41351
SRR1976392	41352
SRR1976391	41353
SRR2981503	41354
SRR2981502	41355
SRR2981501	41356
SRR2981500	41357
SRR2981499	41358
SRR2981498	41359
SRR2981497	41360
SRR2981496	41361
SRR2981495	41362
SRR2981494	41363
SRR2981493	41364
SRR2981492	41365
SRR2981491	41366
SRR2981490	41367
SRR2981489	41368
SRR2981488	41369
SRR2981487	41370
SRR2981486	41371
SRR2981485	41372
SRR2981484	41373
SRR2981483	41374
SRR2981482	41375
SRR2981481	41376
SRR2981480	41377
SRR2981479	41378
SRR2981478	41379
SRR2981477	41380
SRR2981476	41381
SRR2981475	41382
SRR2981474	41383
SRR2981473	41384
SRR2981472	41385
SRR2981471	41386
SRR2981470	41387
SRR2981469	41388
SRR2981467	41389
SRR2981468	41390
SRR2981465	41391
SRR2981466	41392
SRR2981463	41393
SRR2981464	41394
SRR2981462	41395
SRR1976438	41396
SRR1976437	41397
SRR1976436	41398
SRR1976435	41399
SRR1976434	41400
SRR1976433	41401
SRR1976432	41402
SRR1976431	41403
SRR1976430	41404
SRR1976429	41405
SRR1976428	41406
SRR1976427	41407
SRR1976454	41408
SRR1976453	41409
SRR1976452	41410
SRR1976450	41411
SRR1976451	41412
SRR1976449	41413
SRR1979027	41414
SRR1979037	41415
SRR1979076	41416
SRR1979077	41417
SRR1979079	41418
SRR1979080	41419
SRR1982105	41420
SRR2083507	41421
SRR2083508	41422
SRR1981012	41423
SRR1981011	41424
SRR1981009	41425
SRR1981010	41426
SRR1981008	41427
SRR1981007	41428
SRR1981006	41429
SRR1983904	41430
SRR1983897	41431
SRR1983905	41432
SRR1983902	41433
SRR1983896	41434
