,Run,Assay.Type,BioSample,Center.Name,Consent,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample.Name,SRA_study,BioProject,DATASTORE.filetype,DATASTORE.provider,DATASTORE.region,AvgSpotLen,Bases,Bytes,source_name,GEO_Accession..exp.,Strain,Library.Name,SAMPLE_TYPE,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Collection_Date,Isolation_Source,BioSampleModel,Isolate,infection_side,Host,growth_condition,geographical_location,collected_by,lat_lon,host_disease,ENA.FIRST.PUBLIC..run.,ENA.LAST.UPDATE..run.,Genotype,genotype.variation,Replicate,specific_host,Sample_Name,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,SRA_accession,TITLE,AssemblyName,Alias,ENA_checklist,Location,INSDC_center_alias,Description,TREATMENT,growth_time,body_site,organism,strain_background,Time_point,analysis_type..exp.,analysis_type..run.,flowcell_barcode..run.,geographic_location_.country_and.or_sea,X_region.,gssr_id..exp.,gssr_id..run.,instrument_name..run.,isolation.source,lane..run.,library_type..exp.,library_type..run.,lsid..exp.,lsid..run.,material_type..exp.,product_order..exp.,product_order..run.,product_part_number..exp.,product_part_number..run.,project..exp.,project..run.,read_group_id..run.,research_project..exp.,research_project..run.,run_barcode..run.,run_name..run.,work_request..exp.,work_request..run.,Broker_name,growth_phase,ENA_first_public,ENA.LAST.UPDATE,Cell_type,culture_type,culture_collection,Time,phage,Biomaterial_provider,phase_of_infection,antibiotic,environmental_condition,Timepoint,growth_medium,Condition,exposed_to,Passages,media,agent,TISSUE,Phenotype,exposure,protocol,susceptibility,organism_part,fraction,stimulus,Replica,carbon_source,TaxID,medium,Cell_Line,taxonomy_id,cultivation_condition,number_of_cells,treatment_duration,treatment_type,genetic_background,plasmid,Biological_Replicate,depletion_method,growth_stage,host_or_sample_description,Tax_ID,Technical_replicate,treated,dangling_references..run.,ID,Incubation_time,molecule_subtype,geographic_location_.country_and.or_sea.,host_health_state,host_scientific_name
2939,SRR8842507,RNA-Seq,SAMN11332882,GEO,public,SRX5630351,Illumina MiSeq,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa PAO1,ILLUMINA,2020-01-01T00:00:00Z,GSM3703945,SRP190446,PRJNA530741,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",151,349982213,201405680,liquid culture in LB (Luria-Bertani) medium,GSM3703945,,,,,,,,,,,,,,,,,,,,Wild-type,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
2940,SRR4279874,RNA-Seq,SAMN05781433,WEST VIRGINIA UNIVERSITY,public,SRX2181665,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2016-09-26T00:00:00Z,CD1-infected-PA01map-2,SRP090213,PRJNA343201,"sra,bam","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",141,191579400,58348017,,,PA01,5781433,,USA,North America,USA: Charlottesville,6/10/2014,lung,Pathogen.cl,,,Homo sapiens,,,Mariette Barbier,38.03 N 78.50 W,opportunistic bacterial infectious disease,,,,,Biological 2,,,,,,,,,BioProject331,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
2941,SRR2163866,RNA-Seq,SAMN03948593,UNIVERSITY OF TEXAS AT AUSTIN,public,SRX1150430,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa PA14,ILLUMINA,2015-11-17T00:00:00Z,cefoperazone,SRP062243,PRJNA291292,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",101,3568785106,1762448420,,,PA14,RNA-seq - Cefoperazone - replicate 1,,uncalculated,uncalculated,missing,missing,missing,Pathogen.cl,,,Homo sapiens,,,"Rahme LG\, Stevens EJ\, Wolfort SF\, Shao J\, Tompkins RG\, Ausubel FM. 1995. Common virulence factors for bacterial pathogenicity in plants and animals. Science. 268:1899-1902.",missing,wound infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
2942,SRR2079893,RNA-Seq,SAMN03785379,TEXAS TECH UNIVERSITY,public,SRX1074666,Illumina MiSeq,PAIRED,other,TRANSCRIPTOMIC,Pseudomonas aeruginosa PA14,ILLUMINA,2016-06-11T00:00:00Z,Healthy Control 1,SRP059932,PRJNA287707,"sra,fastq","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",293,480991825,301685849,,,PA14,Control-1,Blood,USA,North America,"USA:Texas\, Lubbock",12-May,Healthy volunteer,"Microbe\, viral or environmental",,,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
2943,SRR12820674,RNA-Seq,SAMN16400699,UNIVERSITY OF WASHINGTON,public,SRX9288331,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,Pseudomonas aeruginosa PAO1,ILLUMINA,2020-10-13T00:00:00Z,Pseudomonas aeruginosa PAO1 PM-CA evolved Population D Day 160,SRP287307,PRJNA667949,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",300,5989017900,2538981772,,,PAO1,PM-CA_EvoPop_D_D160_AHL,mixed population,USA,North America,"USA: Seattle\, WA",2017,Casein-adenosine LTEE Day 160,"Microbe\, viral or environmental",Casein-adenosine evolved Population D D160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,"Ajai A. Dandekar K359A HSB\, Box 356522 University of Washington 1959 NE Pacific St. Seattle\, WA 98195-6522",,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
2944,SRR8874374,RNA-Seq,SAMN11382877,GEO,public,SRX5661367,Illumina HiSeq 2000,PAIRED,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa PAO1,ILLUMINA,2019-07-31T00:00:00Z,GSM3716493,SRP191772,PRJNA531832,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",300,2093940000,862008690,anvM mutant_mid-log phase in LB under the aerobic,GSM3716493,,,,,,,,,,,,,mid-log phase in LB under the aerobic,,,,,,,,anvM mutant,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
2945,SRR9587071,RNA-Seq,SAMN12109781,USTC,public,SRX6352905,Illumina HiSeq 2000,SINGLE,RANDOM PCR,TRANSCRIPTOMIC,Pseudomonas aeruginosa PAO1,ILLUMINA,2019-06-24T00:00:00Z,control2,SRP211777,PRJNA550173,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",300,10079805000,3352357144,,,PAO1,control2,,China,Asia,China: Hefei,2018-09,infected wound,Pathogen.cl,,,Homo sapiens,,,Lei Ni,31.83 N 117.25 E,wound infection,,,control2,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
2946,SRR10008983,RNA-Seq,SAMN12613381,GEO,public,SRX6747257,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa PAO1,ILLUMINA,2019-10-21T00:00:00Z,GSM4041103,SRP218964,PRJNA561292,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",40,752152000,440704418,Planktonic bacterial cultures,GSM4041103,PAO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 h,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,ABTGC defined medium,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,treat_as_unmapped,,,,,,,NA
2947,SRR10008995,RNA-Seq,SAMN12613384,GEO,public,SRX6747269,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa PAO1,ILLUMINA,2019-10-21T00:00:00Z,GSM4041115,SRP218964,PRJNA561292,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",40,550916960,323775315,Planktonic bacterial cultures,GSM4041115,PAO1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 h,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,ABTGC defined medium,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,treat_as_unmapped,,,,,,,NA
2948,SRR8782926,RNA-Seq,SAMN11250579,PRINCETON UNIVERSITY,public,SRX5572890,Illumina HiSeq 2500,SINGLE,RT-PCR,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-08-01T00:00:00Z,SC24_surf_2hr-surf_repD,SRP189374,PRJNA528963,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",74,451240175,65790913,,,UCBPP-PA14,HMJMYBCXY_TAGCTT,Cell culture,USA,North America,"USA: Princeton\, NJ",7/21/2017,2 hr surface attached,"Microbe\, viral or environmental",Wild-type,,,,,Sara Chuang,,,,,,,biological replicate D,,,,,,,,,BioProject386,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,2 hour,surface,,,NA,,,,NA,NA,,,,,,,,,NA
2949,SRR9085442,RNA-Seq,SAMN11676557,GEO,public,SRX5860639,Illumina HiSeq 2000,PAIRED,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa PAO1,ILLUMINA,2019-07-17T00:00:00Z,GSM3780094,SRP188684,PRJNA527727,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",300,1219961700,487634477,WT-qscR,GSM3780094,,,,,,,,,,,,,,,,,,,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
2950,SRR12905230,RNA-Seq,SAMN16562324,GEO,public,SRX9370113,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2020-10-28T00:00:00Z,GSM4862079,SRP288730,PRJNA672286,"fastq,sra","ncbi,s3","ncbi.public,s3.us-east-1",75,954014256,358475397,bacteria,GSM4862079,PAO1 (Wild Type),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIC,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,48hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
2951,SRR12905247,RNA-Seq,SAMN16562290,GEO,public,SRX9370130,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2020-10-28T00:00:00Z,GSM4862096,SRP288730,PRJNA672286,"fastq,sra","ncbi,s3","ncbi.public,s3.us-east-1",75,956480197,358062091,bacteria,GSM4862096,PAO1 (Wild Type),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MIC/10,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,48hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
2952,SRR1038447,RNA-Seq,SAMN02420154,SCELSE,public,SRX383861,Illumina HiSeq 2000,PAIRED,unspecified,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2014-11-25T00:00:00Z,PyhjH-Dispersed,SRP033319,PRJNA229796,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",200,1836044800,1275215074,,,PAO1/pBAD-yhjH,,,,,,,,,YD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
2953,SRR1056045,RNA-Seq,SAMN02470299,HELMHOLTZ CENTER FOR INFECTION RESEARCH,public,SRX396859,Illumina Genome Analyzer IIx,PAIRED,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-06-17T00:00:00Z,PA14_PE_4,SRP034661,PRJNA231236,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",146,800546908,564512463,,,wild type,,,,,,,,,PA14 sample4,,Homo sapiens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
2954,SRR9085444,RNA-Seq,SAMN11707698,GEO,public,SRX5860641,Illumina HiSeq 2000,PAIRED,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa PAO1,ILLUMINA,2019-07-17T00:00:00Z,GSM3780096,SRP188684,PRJNA527727,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",300,906940200,358871137,qscR,GSM3780096,,,,,,,,,,,,,,,,,,,,,qscR mutant,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
2955,SRR9085447,RNA-Seq,SAMN11676509,GEO,public,SRX5860644,Illumina HiSeq 2000,PAIRED,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa PAO1,ILLUMINA,2019-07-17T00:00:00Z,GSM3780099,SRP188684,PRJNA527727,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",300,1343851200,486516259,WT-vqsM,GSM3780099,,,,,,,,,,,,,,,,,,,,,WT,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
2956,SRR3032163,RNA-Seq,SAMN04305932,UNIVERSITI MALAYA,public,SRX1491234,Illumina MiSeq,PAIRED,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa PAO1,ILLUMINA,2016-01-16T00:00:00Z,Heat Shock,SRP066875,PRJNA304652,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",253,556398514,284694641,,,PAO1,37_D1,Bacterial Culture,Malaysia,Asia,Malaysia: KUALA LUMPUR,1-Apr-14,Lab Strain,"Microbe\, viral or environmental",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
2957,SRR2163564,RNA-Seq,SAMN03948587,UNIVERSITY OF TEXAS AT AUSTIN,public,SRX1150126,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa PA14,ILLUMINA,2015-11-17T00:00:00Z,ampicillin,SRP062243,PRJNA291292,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",101,3270592908,1662511129,,,PA14,Ampicillin - replicate 1,,uncalculated,uncalculated,missing,missing,missing,Pathogen.cl,,,Homo sapiens,,,"Rahme LG\, Stevens EJ\, Wolfort SF\, Shao J\, Tompkins RG\, Ausubel FM. 1995. Common virulence factors for bacterial pathogenicity in plants and animals. Science. 268:1899-1902.",missing,wound infection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
2958,SRR8782918,RNA-Seq,SAMN11250584,PRINCETON UNIVERSITY,public,SRX5572898,Illumina HiSeq 2500,SINGLE,RT-PCR,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-08-01T00:00:00Z,SC24_surf_3hr-plank_repI,SRP189374,PRJNA528963,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",74,241604178,38391576,,,UCBPP-PA14,HMJMYBCXY_ATGTCA,Cell culture,USA,North America,"USA: Princeton\, NJ",7/21/2017,3 hr planktonic,"Microbe\, viral or environmental",Wild-type,,,,,Sara Chuang,,,,,,,biological replicate I,,,,,,,,,BioProject386,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,3 hour,planktonic,,,NA,,,,NA,NA,,,,,,,,,NA
2959,SRR8835845,RNA-Seq,SAMN11316552,GEO,public,SRX5624076,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2020-10-02T00:00:00Z,GSM3702040,SRP190130,PRJNA530399,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",302,4447190694,1954190054,Transcriptome after phage infection of 30min,GSM3702040,,,,,,,,,,,,Pseudomonas aeruginosa PA3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,Pseudomonas aeruginosa bacteriophage PaP3,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
2960,SRR12820653,RNA-Seq,SAMN16400698,UNIVERSITY OF WASHINGTON,public,SRX9288352,Illumina HiSeq 2500,PAIRED,RANDOM,METATRANSCRIPTOMIC,Pseudomonas aeruginosa PAO1,ILLUMINA,2020-10-13T00:00:00Z,Pseudomonas aeruginosa PAO1 PM-CA evolved Population D Day 5,SRP287307,PRJNA667949,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",300,5699946600,2426838401,,,PAO1,PM-CA_EvoPop_D_D5_AiiA,mixed population,USA,North America,"USA: Seattle\, WA",2017,Casein-adenosine LTEE Day 5,"Microbe\, viral or environmental",Casein-adenosine evolved Population D D5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,"Ajai A. Dandekar K359A HSB\, Box 356522 University of Washington 1959 NE Pacific St. Seattle\, WA 98195-6522",,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
2961,SRR12820664,RNA-Seq,SAMN16392824,UNIVERSITY OF WASHINGTON,public,SRX9288341,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Pseudomonas aeruginosa PAO1,ILLUMINA,2020-10-13T00:00:00Z,Pseudomonas aeruginosa PAO1-UW,SRP287307,PRJNA667949,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",302,20125541230,8065327866,,,PAO1,PAO1_parent_AHL,monoisolate,USA,North America,"USA: Seattle\, WA",2017,not applicable,"Microbe\, viral or environmental",,,not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,"Ajai A. Dandekar K359A HSB\, Box 356522 University of Washington 1959 NE Pacific St. Seattle\, WA 98195-6522",,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
2962,SRR10326194,RNA-Seq,SAMN13087406,GEO,public,SRX7036378,Illumina HiSeq 4000,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa PA14,ILLUMINA,2019-10-29T00:00:00Z,GSM4134923,SRP226640,PRJNA578924,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",100,2684006600,916571183,in vitro grown bacterial cells,GSM4134923,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,treated with 0.25 x MIC T7,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
2963,SRR10334011,RNA-Seq,SAMN13091576,GEO,public,SRX7044153,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa PAO1,ILLUMINA,2020-10-20T00:00:00Z,GSM4135989,SRP226701,PRJNA579069,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",202,2455331614,1283885334,,GSM4135989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
2964,SRR10231251,RNA-Seq,SAMN12912361,BROAD INSTITUTE OF MIT AND HARVARD,public,SRX6950631,Illumina HiSeq 2500,PAIRED,RANDOM,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2019-10-04T00:00:00Z,Pa_S_cip_-_030m_rep2,SRP183116,PRJNA518730,"bam,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",136,1624401136,910223210,,,RB019,Pa_S_cip_-_030m_rep2,,USA,North America,USA: Boston,2012,missing,Pathogen.cl,,,Homo sapiens,,,Brigham and Women's Hospital,42.3362036 N 71.1089295 W,missing,,,,,rep2,,,,,,,,,BioProject386,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,cip,,030m,,,,,,,,,-,,S,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
2965,SRR9677410,RNA-Seq,SAMN12264256,GEO,public,SRX6437661,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2020-01-21T00:00:00Z,GSM3940024,SRP214490,PRJNA554358,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51,371181876,268663464,F2020_PL,GSM3940024,,,,,,,,,,clinical,wound infection,,planktonic,,,,,,,,,,,,,,,,,,,,,University Hospital Frankfurt,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
2966,SRR9677441,RNA-Seq,SAMN12264232,GEO,public,SRX6437692,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2020-01-21T00:00:00Z,GSM3940055,SRP214490,PRJNA554358,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",51,359233545,245622309,PSAE1934_PL,GSM3940055,,,,,,,,,,clinical,respiratory tract,,planktonic,,,,,,,,,,,,,,,,,,,,,Bremen,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
2967,SRR9677465,RNA-Seq,SAMN12264202,GEO,public,SRX6437645,Illumina NovaSeq 6000,PAIRED,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2020-01-21T00:00:00Z,GSM3940079,SRP214490,PRJNA554358,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",194,724431308,209157684,PSAE1656_BF36_dyn,GSM3940079,,,,,,,,,,clinical,respiratory tract,,biofilm,,,,,,,,,,,,,,,,,,,,,Munich,,,,36h,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
2968,SRR10398413,RNA-Seq,SAMN13190583,GEO,public,SRX7098666,Illumina HiSeq 2500,PAIRED,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2020-01-02T00:00:00Z,GSM4147928,SRP228531,PRJNA587410,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",102,3031292814,982848865,Clinical isolate,GSM4147928,AG1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,Ciprofloxacin,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
2969,SRR10414510,RNA-Seq,SAMN13234664,UNIVERSITY OF OTAGO,public,SRX7112722,Illumina HiSeq 2000,PAIRED,RANDOM,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2020-01-01T00:00:00Z,RNA_R08,SRP229005,PRJNA588274,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",250,2007941000,712213908,,,,RNA_L-001-1C_rep3,,New Zealand,Oceania,New Zealand: Dunedin,not applicable,Log phase culture in SCFM,Pathogen.cl,R08,,Homo sapiens,,,University of Otago,missing,Cystic Fibrosis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
2970,SRR12905202,RNA-Seq,SAMN16562303,GEO,public,SRX9370085,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2020-10-28T00:00:00Z,GSM4862051,SRP288730,PRJNA672286,"fastq,sra","ncbi,s3","ncbi.public,s3.us-east-1",75,987558715,371691390,bacteria,GSM4862051,PAO1 (Wild Type),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,control,,,,,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,0hr,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
