experiment	sample_name	ml_data_source	description	nucleic_acid	medium	genotype	od	growth_setting_1	growth_setting_2	strain	temperature	treatment	additional_notes	variant_phenotype	abx_marker	biotic_int_lv_2	biotic_int_lv_1
E-GEOD-4026	GSE4026GSM92184	GSM92184.CEL	PAO-R3; OD600= 1.4; replicate 1	RNA	LB + 50 mM MOPS	ΔqscR	1.4	Planktonic	Aerated	PAO-R3 (PAO1)	37		pH 7; 0.2% L-arabinose; 250 rpm		GentR		
E-GEOD-4026	GSE4026GSM92185	GSM92185.CEL	PAO-R3; OD600= 1.4; replicate 2	RNA	LB + 50 mM MOPS	ΔqscR	1.4	Planktonic	Aerated	PAO-R3 (PAO1)	37		pH 7; 0.2% L-arabinose; 250 rpm		GentR		
E-GEOD-4026	GSE4026GSM92186	GSM92186.CEL	PAO1 WT; OD600= 0.8; replicate 1	RNA	LB + 50 mM MOPS	WT	0.8	Planktonic	Aerated	PAO1	37		pH 7; 0.2% L-arabinose; 250 rpm				
E-GEOD-4026	GSE4026GSM92187	  	PAO1 WT; OD600= 0.8; replicate 2	RNA	LB + 50 mM MOPS	WT	0.8	Planktonic	Aerated	PAO1	37		pH 7; 0.2% L-arabinose; 250 rpm				
E-GEOD-4026	GSE4026GSM92188	GSM92188.CEL	PAO-R3; OD600= 0.8; replicate 1	RNA	LB + 50 mM MOPS	ΔqscR	0.8	Planktonic	Aerated	PAO-R3 (PAO1)	37		pH 7; 0.2% L-arabinose; 250 rpm		GentR		
E-GEOD-4026	GSE4026GSM92189	GSM92189.CEL	PAO-R3; OD600= 0.8; replicate 2	RNA	LB + 50 mM MOPS	ΔqscR	0.8	Planktonic	Aerated	PAO-R3 (PAO1)	37		pH 7; 0.2% L-arabinose; 250 rpm		GentR		
E-GEOD-4026	GSE4026GSM92190	GSM92190.CEL	PAO1 WT; OD600= 0.5; replicate 1	RNA	LB + 50 mM MOPS	WT	0.5	Planktonic	Aerated	PAO1	37		pH 7; 0.2% L-arabinose; 250 rpm				
E-GEOD-4026	GSE4026GSM92191	GSM92191.CEL	PAO1 WT; OD600= 0.5; replicate 2	RNA	LB + 50 mM MOPS	WT	0.5	Planktonic	Aerated	PAO1	37		pH 7; 0.2% L-arabinose; 250 rpm				
E-GEOD-4026	GSE4026GSM92192	GSM92192.CEL	PAO-R3; OD600= 0.5; replicate 1	RNA	LB + 50 mM MOPS	ΔqscR	0.5	Planktonic	Aerated	PAO-R3 (PAO1)	37		pH 7; 0.2% L-arabinose; 250 rpm		GentR		
E-GEOD-4026	GSE4026GSM92193	GSM92193.CEL	PAO-R3; OD600= 0.5; replicate 2	RNA	LB + 50 mM MOPS	ΔqscR	0.5	Planktonic	Aerated	PAO-R3 (PAO1)	37		pH 7; 0.2% L-arabinose; 250 rpm		GentR		
E-GEOD-2430	GSE2430GSM45588	GSM45588.CEL	"Pseudomonas aeruginosa grown in brain heart infusion grown to early stationary phase, replicate 1"	RNA	BHI	WT (DSM 1707)	2.8	Planktonic	aerated	PAO1	37		Early stationary phase cells; shaking				
E-GEOD-2430	GSE2430GSM45589	GSM45589.CEL	"Pseudomonas aeruginosa grown in brain heart infusion grown to early stationary phase, replicate 2"	RNA	BHI	WT (DSM 1707)	2.8	Planktonic	aerated	PAO1	37		Early stationary phase cells; shaking				
E-GEOD-2430	GSE2430GSM45590	GSM45590.CEL	"Pseudomonas aeruginosa grown in brain heart infusion grown to early stationary phase with 2 μg/mL Azithromycin, replicate 1"	RNA	BHI 	WT (DSM 1707)	2.8	Planktonic	aerated	PAO1	37	2 μg/mL Azithromycin	Early stationary phase cells; shaking				
E-GEOD-2430	GSE2430GSM45591	GSM45591.CEL	"Pseudomonas aeruginosa grown in brain heart infusion grown to early stationary phase with 2 μg/mL Azithromycin, replicate 2"	RNA	BHI	WT (DSM 1707)	2.8	Planktonic	aerated	PAO1	37	2 μg/mL Azithromycin	Early stationary phase cells; shaking				
E-GEOD-10604	GSE10604GSM267248	GSM267248.CEL	"Pseudomonas aeruginosa, no treatment_0min_replicate1"	RNA	LB	WT	0.8	Planktonic	Shaking	PAO1	37	no treatment time 0	Shaking at 250rpm 				
E-GEOD-10604	GSE10604GSM267249	GSM267249.CEL	"Pseudomonas aeruginosa, no treatment_0min_replicate2"	RNA	LB	WT	0.8	Planktonic	Shaking	PAO1	37	no treatment time 0	Shaking at 250rpm 				
E-GEOD-10604	GSE10604GSM267250	GSM267250.CEL	"Pseudomonas aeruginosa, no treatment_0min_replicate3"	RNA	LB	WT	0.8	Planktonic	Shaking	PAO1	37	no treatment time 0	Shaking at 250rpm 				
E-GEOD-10604	GSE10604GSM267251	GSM267251.CEL	"Pseudomonas aeruginosa, no treatment_0min_replicate4"	RNA	LB	WT	0.8	Planktonic	Shaking	PAO1	37	no treatment time 0	Shaking at 250rpm 				
E-GEOD-10604	GSE10604GSM267252	GSM267252.CEL	"Pseudomonas aeruginosa, Ortho-Phenylphenol_20min_replicate1"	RNA	LB	WT	0.8	Planktonic	Shaking	PAO1	37	Ortho-Phenylphenol 20min	Shaking at 250rpm 				
E-GEOD-10604	GSE10604GSM267253	GSM267253.CEL	"Pseudomonas aeruginosa, Ortho-Phenylphenol_20min_replicate2"	RNA	LB	WT	0.8	Planktonic	Shaking	PAO1	37	Ortho-Phenylphenol 20min	Shaking at 250rpm 				
E-GEOD-10604	GSE10604GSM267254	GSM267254.CEL	"Pseudomonas aeruginosa, Ortho-Phenylphenol_20min_replicate3"	RNA	LB	WT	0.8	Planktonic	Shaking	PAO1	37	Ortho-Phenylphenol 20min	Shaking at 250rpm 				
E-GEOD-10604	GSE10604GSM267255	GSM267255.CEL	"Pseudomonas aeruginosa, Ortho-Phenylphenol_20min_replicate4"	RNA	LB	WT	0.8	Planktonic	Shaking	PAO1	37	Ortho-Phenylphenol 20min	Shaking at 250rpm 				
E-GEOD-10604	GSE10604GSM267256	GSM267256.CEL	"Pseudomonas aeruginosa, Ortho-Phenylphenol_60min_replicate1"	RNA	LB	WT	0.8	Planktonic	Shaking	PAO1	37	Ortho-Phenylphenol 60min	Shaking at 250rpm 				
E-GEOD-10604	GSE10604GSM267257	GSM267257.CEL	"Pseudomonas aeruginosa, Ortho-Phenylphenol_60min_replicate2"	RNA	LB	WT	0.8	Planktonic	Shaking	PAO1	37	Ortho-Phenylphenol 60min	Shaking at 250rpm 				
E-GEOD-10604	GSE10604GSM267258	GSM267258.CEL	"Pseudomonas aeruginosa, Ortho-Phenylphenol_60min_replicate3"	RNA	LB	WT	0.8	Planktonic	Shaking	PAO1	37	Ortho-Phenylphenol 60min	Shaking at 250rpm 				
E-GEOD-10604	GSE10604GSM267259	GSM267259.CEL	"Pseudomonas aeruginosa, Ortho-Phenylphenol_60min_replicate4"	RNA	LB	WT	0.8	Planktonic	Shaking	PAO1	37	Ortho-Phenylphenol 60min	Shaking at 250rpm 				
E-MEXP-1591	pycR mutant PAO1-1	54375-4-05.CEL	PAO1 ΔpycR; replicate 1	RNA	TSB	ΔpycR	0.4	Planktonic	Aerated	PAO1	37		Shaking; early exponential phase cells				
E-MEXP-1591	pycR mutant PAO1-2	dPA54375-18-05.CEL	PAO1 ΔpycR; replicate 2	RNA	TSB	ΔpycR	0.4	Planktonic	Aerated	PAO1	37		Shaking; early exponential phase cells				
E-MEXP-1591	wild-type PAO1-1	WT12935-4-05.CEL	PAO1 WT; control; replicate 1	RNA	TSB	WT	0.4	Planktonic	Aerated	PAO1	37		Shaking; early exponential phase cells				
E-MEXP-1591	wild-type PAO1-2	WT12935-18-05.CEL	PAO1 WT; control; replicate 2	RNA	TSB	WT	0.4	Planktonic	Aerated	PAO1	37		Shaking; early exponential phase cells				
E-GEOD-9255	GSE9255GSM234928	GSM234928.CEL	PAO1 WT grown as static biofilm on glass wool at 30C for 24 hours in LB; 1 replicate	RNA	LB	WT	24 hours	Biofilm	Static	PAO1	30		Biofilm grown on glass wool				
E-GEOD-9255	GSE9255GSM234929	GSM234929.CEL	PA2663 mutant grown as static biofilm on glass wool at 30C for 24 hours in LB; 1 replicate	RNA	LB	PA2663 mutant	24 hours	Biofilm	Static	PAO1	30		Biofilm grown on glass wool				
E-GEOD-8083	GSE8083GSM199982	GSM199982.CEL	Pseudomonas aeruginosa PAO1 LB replicate1	RNA	LB	WT	0.6	Planktonic	shaking	PAO1	37						
E-GEOD-8083	GSE8083GSM199983	GSM199983.CEL	Pseudomonas aeruginosa PAO1 LB replicate2	RNA	LB	WT	0.6	Planktonic	shaking	PAO1	37						
E-GEOD-8083	GSE8083GSM199984	GSM199984.CEL	Pseudomonas aeruginosa ∆psrA::Tn (PAO1 background) LB replicate1	RNA	LB	∆psrA	0.6	Planktonic	shaking	PAO1	37						
E-GEOD-8083	GSE8083GSM199985	GSM199985.CEL	Pseudomonas aeruginosa ∆psrA::Tn (PAO1 background) LB replicate2	RNA	LB	∆psrA	0.6	Planktonic	shaking	PAO1	37						
E-GEOD-8083	GSE8083GSM199986	GSM199986.CEL	Pseudomonas aeruginosa ∆psrA::Tn (PAO1 background) LB replicate3	RNA	LB	∆psrA	0.6	Planktonic	shaking	PAO1	37						
E-GEOD-4152	GSE4152GSM94619		PAO1 WT; adapted; treated; replicate 1	RNA	LB + 100 mM MOPS	WT	0.2	Planktonic		PAO1	37	10 mM CuSO4	6 hours; early log phase cells; pH 6.95				
E-GEOD-4152	GSE4152GSM94620		PAO1 WT; adapted; control; replicate 1	RNA	LB + 100 mM MOPS	WT	0.2	Planktonic		PAO1	37		6 hours; early log phase cells; pH 7 (1 M HCl)				
E-GEOD-4152	GSE4152GSM94621		PAO1 WT; adapted; treated; replicate 2	RNA	LB + 100 mM MOPS	WT	0.2	Planktonic		PAO1	37	10 mM CuSO4	6 hours; early log phase cells; pH 6.95				
E-GEOD-4152	GSE4152GSM94622		PAO1 WT; adapted; control; replicate 2	RNA	LB + 100 mM MOPS	WT	0.2	Planktonic		PAO1	37		6 hours; early log phase cells;  pH 7 (1 M HCl)				
E-GEOD-4152	GSE4152GSM94623		PAO1 WT; shock; treated; replicate 1	RNA	LB + 100 mM MOPS	WT	0.2	Planktonic		PAO1	37	10 mM CuSO4	grown to OD=0.2 before 45 min. treatment; pH 6.95				
E-GEOD-4152	GSE4152GSM94624		PAO1 WT; shock; control; replicate 1	RNA	LB + 100 mM MOPS	WT	0.2	Planktonic		PAO1	37		grown to OD=0.2 before 45 min. treatment;  pH 7 (1 M HCl)				
E-GEOD-4152	GSE4152GSM94625		PAO1 WT; shock; treated; replicate 2	RNA	LB + 100 mM MOPS	WT	0.2	Planktonic		PAO1	37	10 mM CuSO4	grown to OD=0.2 before 45 min. treatment; pH 6.95				
E-GEOD-4152	GSE4152GSM94626		PAO1 WT; shock; control; replicate 2	RNA	LB + 100 mM MOPS	WT	0.2	Planktonic		PAO1	37		grown to OD=0.2 before 45 min. treatment;  pH 7 (1 M HCl)				
E-GEOD-5443	GSE5443GSM124823		PAO1 WT grown planktonically with shaking at 37C to mid-log phase in LB and treatment with 1ug/mL ciprofloxacin; RNA harvested 30 minutes following ciprofloxacin treatment; replicate 1	RNA	LB	WT	0.5	planktonic	aerated	PAO1	37	ciprofloxacin (1 ug/ml;~8x MIC)	Collected 30 minutes following drug treatment				
E-GEOD-5443	GSE5443GSM124814		PAO1 lexA mutant grown planktonically with shaking at 37C to mid-log phase in LB and treatment with 1ug/mL ciprofloxacin; RNA harvested 0 minutes following ciprofloxacin treatment; replicate 1	RNA	LB	LexA mutant	0.5	planktonic	aerated	PAO1	37	ciprofloxacin (1 ug/ml;~8x MIC)	Collected 0 minutes following drug treatment				
E-GEOD-5443	GSE5443GSM124815		PAO1 lexA mutant grown planktonically with shaking at 37C to mid-log phase in LB and treatment with 1ug/mL ciprofloxacin; RNA harvested 30 minutes following ciprofloxacin treatment; replicate 1	RNA	LB	LexA mutant	0.5	planktonic	aerated	PAO1	37	ciprofloxacin (1 ug/ml;~8x MIC)	Collected 30 minutes following drug treatment				
E-GEOD-5443	GSE5443GSM124816		PAO1 lexA mutant grown planktonically with shaking at 37C to mid-log phase in LB and treatment with 1ug/mL ciprofloxacin; RNA harvested 120 minutes following ciprofloxacin treatment; replicate 1	RNA	LB	LexA mutant	0.5	planktonic	aerated	PAO1	37	ciprofloxacin (1 ug/ml;~8x MIC)	Collected 120 minutes following drug treatment				
E-GEOD-5443	GSE5443GSM124817		PAO1 lexA mutant grown planktonically with shaking at 37C to mid-log phase in LB and treatment with 1ug/mL ciprofloxacin; RNA harvested 0 minutes following ciprofloxacin treatment; replicate 2	RNA	LB	LexA mutant	0.5	planktonic	aerated	PAO1	37	ciprofloxacin (1 ug/ml;~8x MIC)	Collected 0 minutes following drug treatment				
E-GEOD-5443	GSE5443GSM124818		PAO1 lexA mutant grown planktonically with shaking at 37C to mid-log phase in LB and treatment with 1ug/mL ciprofloxacin; RNA harvested 30 minutes following ciprofloxacin treatment; replicate 2	RNA	LB	LexA mutant	0.5	planktonic	aerated	PAO1	37	ciprofloxacin (1 ug/ml;~8x MIC)	Collected 30 minutes following drug treatment				
E-GEOD-5443	GSE5443GSM124819		PAO1 lexA mutant grown planktonically with shaking at 37C to mid-log phase in LB and treatment with 1ug/mL ciprofloxacin; RNA harvested 120 minutes following ciprofloxacin treatment; replicate 2	RNA	LB	LexA mutant	0.5	planktonic	aerated	PAO1	37	ciprofloxacin (1 ug/ml;~8x MIC)	Collected 120 minutes following drug treatment				
E-GEOD-5443	GSE5443GSM124820		PAO1 lexA mutant grown planktonically with shaking at 37C to mid-log phase in LB and treatment with 1ug/mL ciprofloxacin; RNA harvested 120 minutes following ciprofloxacin treatment; replicate 3	RNA	LB	LexA mutant	0.5	planktonic	aerated	PAO1	37	ciprofloxacin (1 ug/ml;~8x MIC)	Collected 120 minutes following drug treatment				
E-GEOD-5443	GSE5443GSM124821		PAO1 WT grown planktonically with shaking at 37C to mid-log phase in LB and treatment with 1ug/mL ciprofloxacin; RNA harvested 0 minutes following ciprofloxacin treatment; replicate 1	RNA	LB	WT	0.5	planktonic	aerated	PAO1	37	ciprofloxacin (1 ug/ml;~8x MIC)	Collected 0 minutes following drug treatment				
E-GEOD-5443	GSE5443GSM124822		PAO1 WT grown planktonically with shaking at 37C to mid-log phase in LB and treatment with 1ug/mL ciprofloxacin; RNA harvested 0 minutes following ciprofloxacin treatment; replicate 2	RNA	LB	WT	0.5	planktonic	aerated	PAO1	37	ciprofloxacin (1 ug/ml;~8x MIC)	Collected 0 minutes following drug treatment				
E-GEOD-5443	GSE5443GSM124824		PAO1 WT grown planktonically with shaking at 37C to mid-log phase in LB and treatment with 1ug/mL ciprofloxacin; RNA harvested 30 minutes following ciprofloxacin treatment; replicate 2	RNA	LB	WT	0.5	planktonic	aerated	PAO1	37	ciprofloxacin (1 ug/ml;~8x MIC)	Collected 30 minutes following drug treatment				
E-GEOD-5443	GSE5443GSM124825		PAO1 WT grown planktonically with shaking at 37C to mid-log phase in LB and treatment with 1ug/mL ciprofloxacin; RNA harvested 120 minutes following ciprofloxacin treatment; replicate 1	RNA	LB	WT	0.5	planktonic	aerated	PAO1	37	ciprofloxacin (1 ug/ml;~8x MIC)	Collected 120 minutes following drug treatment				
E-GEOD-5443	GSE5443GSM124826		PAO1 WT grown planktonically with shaking at 37C to mid-log phase in LB and treatment with 1ug/mL ciprofloxacin; RNA harvested 120 minutes following ciprofloxacin treatment; replicate 2	RNA	LB	WT	0.5	planktonic	aerated	PAO1	37	ciprofloxacin (1 ug/ml;~8x MIC)	Collected 120 minutes following drug treatment				
E-GEOD-5443	GSE5443GSM124827		PAO1 WT grown planktonically with shaking at 37C to mid-log phase in LB and treatment with 1ug/mL ciprofloxacin; RNA harvested 120 minutes following ciprofloxacin treatment; replicate 3	RNA	LB	WT	0.5	planktonic	aerated	PAO1	37	ciprofloxacin (1 ug/ml;~8x MIC)	Collected 120 minutes following drug treatment				
E-GEOD-2885	GSE2885GSM63125		PAO1 ΔPA2384; replicate 1	RNA	Iron limited minimal medium C	ΔPA2384	0.2	Planktonic	Aerated	PAO1	37		Bioreactor system; 500 rpm; pH 7.0				
E-GEOD-2885	GSE2885GSM63145		PAO1 WT; replicate 1	RNA	Iron limited minimal medium C	WT	0.2	Planktonic	Aerated	PAO1	37		Bioreactor system; 500 rpm; pH 7.0				
E-GEOD-2885	GSE2885GSM63147		PAO1 ΔPA2384; replicate 1	RNA	Iron limited minimal medium C	ΔPA2384	1.3	Planktonic	Aerated	PAO1	37		Bioreactor system; 500 rpm; pH 7.0				
E-GEOD-2885	GSE2885GSM63149		PAO1 WT; replicate 1	RNA	Iron limited minimal medium C	WT	1.3	Planktonic	Aerated	PAO1	37		Bioreactor system; 500 rpm; pH 7.0				
E-GEOD-2885	GSE2885GSM63150		PAO1 ΔPA2384; replicate 1	RNA	Iron limited minimal medium C	ΔPA2384	2.1	Planktonic	Aerated	PAO1	37		Bioreactor system; 500 rpm; pH 7.0				
E-GEOD-2885	GSE2885GSM63152		PAO1 WT; replicate 1	RNA	Iron limited minimal medium C	WT	2.1	Planktonic	Aerated	PAO1	37		Bioreactor system; 500 rpm; pH 7.0				
E-GEOD-2885	GSE2885GSM63153		PAO1 ΔPA2384; replicate 2	RNA	Iron limited minimal medium C	ΔPA2384	0.2	Planktonic	Aerated	PAO1	37		Bioreactor system; 500 rpm; pH 7.0				
E-GEOD-2885	GSE2885GSM63154		PAO1 WT; replicate 2	RNA	Iron limited minimal medium C	WT	0.2	Planktonic	Aerated	PAO1	37		Bioreactor system; 500 rpm; pH 7.0				
E-GEOD-2885	GSE2885GSM63155		PAO1 ΔPA2384; replicate 2	RNA	Iron limited minimal medium C	ΔPA2384	1.3	Planktonic	Aerated	PAO1	37		Bioreactor system; 500 rpm; pH 7.0				
E-GEOD-2885	GSE2885GSM63157		PAO1 WT; replicate 2	RNA	Iron limited minimal medium C	WT	1.3	Planktonic	Aerated	PAO1	37		Bioreactor system; 500 rpm; pH 7.0				
E-GEOD-2885	GSE2885GSM63158		PAO1 ΔPA2384; replicate 2	RNA	Iron limited minimal medium C	ΔPA2384	2.1	Planktonic	Aerated	PAO1	37		Bioreactor system; 500 rpm; pH 7.0				
E-GEOD-2885	GSE2885GSM63162		PAO1 WT; replicate 2	RNA	Iron limited minimal medium C	WT	2.1	Planktonic	Aerated	PAO1	37		Bioreactor system; 500 rpm; pH 7.0				
E-MEXP-1183	MSC_01	MSC_01.CEL	"Pseudomonas aeruginosa PAO1 WT, no acyl-HSL, rep1"	RNA	LB buffered with 50 mM 3-(N-morpholino) propanesulphonic acid 	WT		Planktonic	shaking	PAO1	37						
E-MEXP-1183	MSC_02	MSC_02.CEL	"Pseudomonas aeruginosa PAO1 WT, no acyl-HSL, rep2"	RNA	LB buffered with 50 mM 3-(N-morpholino) propanesulphonic acid 	WT		Planktonic	shaking	PAO1	37						
E-MEXP-1183	MSC_03	MSC_03.CEL	"Pseudomonas aeruginosa PAO1 WT, plus 2 μM 3OC12-HSL and 10 μM C4-HSL, rep1"	RNA	LB buffered with 50 mM 3-(N-morpholino) propanesulphonic acid plus 2 μM 3OC12-HSL and 10 μM C4-HSL	WT		Planktonic	shaking	PAO1	37						
E-MEXP-1183	MSC_04	MSC_04.CEL	"Pseudomonas aeruginosa PAO1 WT, plus 2 μM 3OC12-HSL and 10 μM C4-HSL, rep2"	RNA	LB buffered with 50 mM 3-(N-morpholino) propanesulphonic acid plus 2 μM 3OC12-HSL and 10 μM C4-HSL	WT		Planktonic	shaking	PAO1	37						
E-MEXP-1183	MSC_05	MSC_05.CEL	"Pseudomonas aeruginosa PAO1 ∆lasR ∆rhlR, chromosomal pBAD lasR, plus 2 μM 3OC12-HSL and 10 μM C4-HSL, plus unknown L-arabinose induction, rep1"	RNA	LB buffered with 50 mM 3-(N-morpholino) propanesulphonic acid plus 2 μM 3OC12-HSL and 10 μM C4-HSL	∆lasR ∆rhlR 		Planktonic	shaking	PAO1	37	unknown L- arabinose treatment 					
E-MEXP-1183	MSC_06	MSC_06.CEL	"Pseudomonas aeruginosa PAO1 ∆lasR ∆rhlR, chromosomal pBAD lasR, plus 2 μM 3OC12-HSL and 10 μM C4-HSL, plus unknown L-arabinose induction, rep2"	RNA	LB buffered with 50 mM 3-(N-morpholino) propanesulphonic acid plus 2 μM 3OC12-HSL and 10 μM C4-HSL	∆lasR ∆rhlR 		Planktonic	shaking	PAO1	37	unknown L- arabinose treatment 					
E-MEXP-1183	MSC_07	MSC_07.CEL	"Pseudomonas aeruginosa PAO1 ∆lasR ∆rhlR  chromosomal pBAD rhlR, plus 2 μM 3OC12-HSL and 10 μM C4-HSL, plus unknown L-arabinose induction, rep1"	RNA	LB buffered with 50 mM 3-(N-morpholino) propanesulphonic acid plus 2 μM 3OC12-HSL and 10 μM C4-HSL	∆lasR ∆rhlR 		Planktonic	shaking	PAO1	37	unknown L- arabinose treatment 					
E-MEXP-1183	MSC_08	MSC_08.CEL	"Pseudomonas aeruginosa PAO1 ∆lasR ∆rhlR  chromosomal pBAD rhlR, plus 2 μM 3OC12-HSL and 10 μM C4-HSL, plus unknown L-arabinose induction, rep2"	RNA	LB buffered with 50 mM 3-(N-morpholino) propanesulphonic acid plus 2 μM 3OC12-HSL and 10 μM C4-HSL	∆lasR ∆rhlR 		Planktonic	shaking	PAO1	37	unknown L- arabinose treatment 					
E-MEXP-1183	MSC_09	MSC_09.CEL	"Pseudomonas aeruginosa PAO1 ∆rpoS chromosomal pBAD rpoS, plus 2 μM 3OC12-HSL and 10 μM C4-HSL, plus unknown L-arabinose induction, rep1"	RNA	LB buffered with 50 mM 3-(N-morpholino) propanesulphonic acid plus 2 μM 3OC12-HSL and 10 μM C4-HSL	∆rpoS		Planktonic	shaking	PAO1	37	unknown L- arabinose treatment 					
E-MEXP-1183	MSC_10	MSC_10.CEL	"Pseudomonas aeruginosa PAO1 ∆rpoS chromosomal pBAD rpoS, plus 2 μM 3OC12-HSL and 10 μM C4-HSL, plus unknown L-arabinose induction, rep2"	RNA	LB buffered with 50 mM 3-(N-morpholino) propanesulphonic acid plus 2 μM 3OC12-HSL and 10 μM C4-HSL	∆rpoS		Planktonic	shaking	PAO1	37	unknown L- arabinose treatment 					
E-GEOD-3090	GSE3090GSM68687		"PAO1 with 10 mM H2O2 for 20 min, Rep1"	RNA	LB	WT	0.8	Planktonic	Aeration	PAO1	37	1 mM hydrogen peroxide	Grown shaking at 250rpm. 20 m exposure				
E-GEOD-3090	GSE3090GSM68688		"PAO1 with 10 mM H2O2 for 20 min, Rep2"	RNA	LB	WT	0.8	Planktonic	Aeration	PAO1	37	1 mM hydrogen peroxide	Grown shaking at 250rpm. 20 m exposure				
E-GEOD-3090	GSE3090GSM68689		"PAO1 with 10 mM H2O2 for 20 min, Rep3"	RNA	LB	WT	0.8	Planktonic	Aeration	PAO1	37	1 mM hydrogen peroxide	Grown shaking at 250rpm. 20 m exposure				
E-GEOD-3090	GSE3090GSM68690		"PAO1 with 10 mM H2O2 for 20 min, Rep4"	RNA	LB	WT	0.8	Planktonic	Aeration	PAO1	37	1 mM hydrogen peroxide	Grown shaking at 250rpm. 20 m exposure				
E-GEOD-3090	GSE3090GSM68691		"PAO1 with 10 mM H2O2 for 20 min, Rep5"	RNA	LB	WT	0.8	Planktonic	Aeration	PAO1	37	1 mM hydrogen peroxide	Grown shaking at 250rpm. 20 m exposure				
E-GEOD-3090	GSE3090GSM68692		PAO1 WT. Planktonic. Rep1	RNA	LB	WT	0.8	Planktonic	Aeration	PAO1	37		Grown shaking at 250rpm. 20 m exposure				
E-GEOD-3090	GSE3090GSM68693		PAO1 WT. Planktonic. Rep2	RNA	LB	WT	0.8	Planktonic	Aeration	PAO1	37		Grown shaking at 250rpm. 20 m exposure				
E-GEOD-3090	GSE3090GSM68694		PAO1 WT. Planktonic. Rep3	RNA	LB	WT	0.8	Planktonic	Aeration	PAO1	37		Grown shaking at 250rpm. 20 m exposure				
E-GEOD-3090	GSE3090GSM68695		PAO1 WT. Planktonic. Rep4	RNA	LB	WT	0.8	Planktonic	Aeration	PAO1	37		Grown shaking at 250rpm. 20 m exposure				
